income,spending,age,education,recency,complain,wines,fruits,meat,sweets,gold,fish,deals,web_p,catalog_p,store_p,web_visit,marital_Alone,education_2n Cycle,education_Graduation,education_Master,education_PhD,child_Yes
42473.0,144,44,PhD,72,0,93,1,21,4,25,0,3,2,1,4,5,1,0,0,0,1,1
64590.0,1338,52,Graduation,98,0,920,138,168,46,30,36,1,9,4,10,6,0,0,1,0,0,0
71232.0,917,61,Graduation,91,0,653,17,170,26,17,34,2,11,2,10,7,0,0,1,0,0,1
34600.0,318,49,Graduation,8,0,199,33,60,3,15,8,5,5,2,5,8,0,0,1,0,0,1
46904.0,253,53,Graduation,20,0,153,4,56,9,31,0,4,5,1,4,8,1,0,1,0,0,1
49094.0,502,47,Graduation,6,0,376,0,38,8,69,11,5,6,3,6,6,0,0,1,0,0,1
36075.0,119,37,Graduation,54,0,46,0,30,1,30,12,1,2,0,4,6,0,0,1,0,0,1
60839.0,1250,41,2n Cycle,72,0,600,21,128,150,128,223,13,2,2,12,8,0,1,0,0,0,1
77298.0,969,41,Graduation,46,0,425,115,292,35,79,23,1,6,6,11,3,0,0,1,0,0,1
34026.0,76,70,Graduation,11,0,18,6,15,8,17,12,3,2,1,3,5,0,0,1,0,0,1
48918.0,62,57,PhD,21,0,52,0,9,0,1,0,2,1,0,4,4,1,0,0,0,1,1
82122.0,1382,58,2n Cycle,89,0,734,22,350,25,100,151,1,3,9,13,1,0,1,0,0,0,0
37697.0,84,44,Graduation,82,0,34,6,21,4,8,11,1,2,1,3,6,1,0,1,0,0,1
34074.0,255,68,Graduation,69,0,135,1,41,1,67,10,5,3,3,3,6,0,0,1,0,0,1
28520.0,43,60,Master,55,0,11,0,10,2,20,0,1,1,1,2,6,0,0,0,1,0,1
62535.0,398,65,Graduation,13,0,163,48,90,45,52,0,1,3,2,8,3,1,0,1,0,0,1
36273.0,76,43,Master,80,0,29,3,30,2,9,3,2,3,0,3,6,1,0,0,1,0,1
63404.0,902,56,Graduation,97,0,734,26,70,44,17,11,2,6,3,4,4,0,0,1,0,0,1
75774.0,823,39,2n Cycle,27,0,340,21,134,14,56,258,1,7,5,8,4,0,1,0,0,0,1
78416.0,1179,44,Graduation,99,0,453,38,279,38,183,188,2,7,7,10,3,0,0,1,0,0,1
75702.0,1921,46,Graduation,87,0,1073,0,629,37,37,145,1,10,5,13,6,0,0,1,0,0,1
59385.0,185,69,Master,85,0,135,0,10,4,36,0,2,3,1,4,5,0,0,0,1,0,1
37070.0,433,54,Graduation,30,0,231,7,137,15,39,4,9,5,1,8,7,1,0,1,0,0,1
44689.0,34,69,Graduation,82,0,18,0,5,0,11,0,2,1,1,2,7,0,0,1,0,0,1
53977.0,907,62,Graduation,21,0,620,16,165,24,82,0,5,5,5,12,5,0,0,1,0,0,1
63159.0,1797,46,PhD,74,0,965,34,586,86,37,89,1,3,5,8,3,1,0,0,0,1,0
37758.0,40,54,Graduation,49,0,27,2,10,0,1,0,2,1,0,3,8,0,0,1,0,0,1
46757.0,1143,57,PhD,71,0,777,30,163,51,122,0,6,4,4,7,9,1,0,0,0,1,1
79734.0,914,51,Master,72,0,572,8,232,62,17,23,1,4,3,6,1,0,0,0,1,0,0
63207.0,1502,28,Graduation,68,0,438,169,565,169,70,91,1,2,3,6,7,0,0,1,0,0,0
72071.0,1338,66,Graduation,4,0,531,69,300,138,150,150,3,5,4,8,2,1,0,1,0,0,1
21840.0,27,37,PhD,80,0,17,0,9,0,1,0,1,1,0,3,9,0,0,0,0,1,1
58582.0,763,38,2n Cycle,15,0,402,35,106,77,42,101,2,9,2,9,5,0,1,0,0,0,1
72282.0,1331,69,Graduation,70,0,503,27,419,139,153,90,1,5,7,9,7,1,0,1,0,0,0
50387.0,525,64,Graduation,91,0,369,9,87,14,34,12,3,6,2,8,5,0,0,1,0,0,1
32583.0,9,59,PhD,10,0,5,0,3,0,1,0,1,1,0,2,7,0,0,0,0,1,1
62568.0,953,58,Graduation,99,0,362,17,398,35,61,80,3,5,3,5,4,0,0,1,0,0,1
44635.0,68,49,Master,25,0,56,0,9,0,3,0,2,2,0,3,7,1,0,0,1,0,1
33316.0,131,49,Master,34,0,79,1,31,4,12,4,3,2,1,4,6,1,0,0,1,0,1
63967.0,882,52,Graduation,57,0,387,84,141,35,162,73,3,4,4,12,2,0,0,1,0,0,1
52513.0,1149,42,2n Cycle,84,0,367,17,241,188,232,104,2,9,5,9,7,0,1,0,0,0,0
25293.0,37,51,Graduation,51,0,15,0,11,2,9,0,1,1,1,2,8,0,0,1,0,0,1
54111.0,388,55,PhD,97,0,267,6,54,3,50,8,2,5,2,6,5,1,0,0,0,1,1
78394.0,1428,34,Graduation,13,0,298,27,697,24,166,216,1,4,6,5,2,0,0,1,0,0,0
80739.0,1633,62,Master,92,0,674,92,736,0,92,39,1,3,11,9,1,0,0,0,1,0,0
22669.0,173,45,Master,30,0,16,14,36,22,48,37,3,4,1,2,9,0,0,0,1,0,1
29236.0,99,33,Graduation,30,0,37,4,24,9,9,16,2,4,0,3,9,1,0,1,0,0,1
44911.0,215,61,Graduation,11,0,159,0,22,1,31,2,3,4,1,4,7,0,0,1,0,0,1
54693.0,929,58,PhD,72,0,686,17,142,26,35,23,8,6,4,13,6,0,0,0,0,1,1
48186.0,219,46,Graduation,39,0,97,3,66,7,34,12,3,4,1,4,7,0,0,1,0,0,1
54809.0,174,43,Graduation,0,0,63,6,57,13,22,13,4,2,1,5,4,0,0,1,0,0,1
41580.0,92,42,Graduation,15,0,56,5,24,0,3,4,3,2,1,3,5,0,0,1,0,0,1
80336.0,1052,50,PhD,12,0,209,19,456,142,66,160,1,2,9,13,1,0,0,0,0,1,0
47743.0,275,63,Graduation,56,0,198,2,43,12,20,0,3,4,1,6,6,0,0,1,0,0,1
62972.0,587,65,2n Cycle,39,0,313,15,47,0,192,20,2,7,4,3,6,0,1,0,0,0,1
57333.0,1662,66,PhD,55,0,941,14,397,58,176,76,11,8,5,9,6,1,0,0,0,1,1
32313.0,159,38,PhD,60,0,86,4,56,4,7,2,3,4,0,4,9,0,0,0,0,1,1
27071.0,35,52,Master,90,0,8,3,19,2,3,0,2,2,0,3,6,1,0,0,1,0,1
68148.0,1042,63,Master,86,0,389,66,408,57,85,37,1,4,4,6,2,0,0,0,1,0,0
65735.0,395,55,Master,37,0,239,7,119,15,11,4,5,6,2,6,7,0,0,0,1,0,1
30093.0,69,30,Graduation,19,0,2,6,28,4,16,13,1,2,0,3,7,0,0,1,0,0,0
57705.0,486,54,PhD,14,0,383,0,53,4,40,6,3,8,1,6,6,0,0,0,0,1,1
25008.0,34,32,Graduation,72,0,2,8,8,1,9,6,2,1,0,3,8,1,0,1,0,0,1
83257.0,1365,25,2n Cycle,56,1,536,27,590,107,67,38,1,5,10,12,6,1,1,0,0,0,0
22280.0,13,45,Graduation,85,0,2,1,4,1,2,3,1,1,0,2,8,0,0,1,0,0,1
72159.0,1401,42,PhD,62,0,322,53,899,40,53,34,1,4,6,10,2,0,0,0,0,1,0
64260.0,1574,59,Graduation,1,0,539,169,816,0,30,20,1,4,5,4,3,0,0,1,0,0,0
82733.0,1323,36,PhD,28,0,712,50,420,38,38,65,1,8,4,7,4,1,0,0,0,1,0
74290.0,1217,49,Master,70,0,1121,0,72,12,12,0,4,10,8,10,6,1,0,0,1,0,1
58217.0,103,69,Master,84,0,68,1,13,5,13,3,1,2,0,4,6,1,0,0,1,0,1
21024.0,84,44,Master,89,0,36,4,18,2,18,6,1,2,0,4,7,0,0,0,1,0,0
70116.0,1536,48,PhD,73,0,707,44,603,58,29,95,1,2,8,12,1,0,0,0,0,1,0
54006.0,581,35,Graduation,42,0,174,77,203,24,97,6,2,8,1,7,7,0,0,1,0,0,1
69063.0,928,54,PhD,16,0,666,35,124,8,26,69,1,5,3,5,3,0,0,0,0,1,1
61825.0,424,41,Graduation,56,0,162,50,100,30,27,55,1,4,2,8,4,1,0,1,0,0,1
70886.0,960,49,Graduation,65,0,407,70,239,88,53,103,1,5,4,4,2,0,0,1,0,0,1
69109.0,1555,38,Graduation,10,0,823,25,459,29,95,124,1,6,6,7,4,0,0,1,0,0,0
60208.0,656,47,Graduation,13,0,488,23,71,0,59,15,11,8,3,7,7,1,0,1,0,0,1
32889.0,55,52,Master,78,0,28,0,13,2,8,4,3,2,1,3,5,0,0,0,1,0,1
34738.0,20,36,Graduation,51,0,3,2,10,0,2,3,1,1,0,3,6,1,0,1,0,0,1
30538.0,367,49,Master,27,0,284,0,52,3,20,8,4,9,0,4,10,0,0,0,1,0,1
82326.0,2257,43,2n Cycle,30,0,938,142,754,81,183,159,1,5,10,6,2,0,1,0,0,0,0
26642.0,42,53,PhD,71,0,13,2,15,2,8,2,2,2,0,3,6,1,0,0,0,1,1
69932.0,1049,56,Graduation,97,0,412,172,153,105,57,150,2,7,6,11,4,1,0,1,0,0,1
44503.0,48,48,Graduation,83,0,31,1,8,0,8,0,2,2,0,3,6,1,0,1,0,0,1
60200.0,685,72,PhD,3,0,502,19,132,6,26,0,6,6,2,11,6,1,0,0,0,1,1
49638.0,39,68,Graduation,71,0,18,10,3,5,0,3,1,1,0,3,2,1,0,1,0,0,1
23830.0,43,33,2n Cycle,3,0,1,8,6,8,16,4,1,1,0,3,7,1,1,0,0,0,0
33051.0,835,61,Master,15,0,100,71,243,94,219,108,3,9,1,8,9,1,0,0,1,0,0
72905.0,1515,62,Graduation,52,0,407,114,445,165,203,181,1,3,7,9,1,0,0,1,0,0,0
69702.0,1039,69,PhD,8,0,664,9,240,19,57,50,2,7,7,10,4,0,0,0,0,1,1
70300.0,1596,45,Graduation,89,0,1045,61,338,46,46,60,3,5,5,13,8,1,0,1,0,0,1
70643.0,1828,36,PhD,66,0,1218,107,304,143,33,23,1,5,8,4,6,0,0,0,0,1,0
30396.0,34,51,PhD,22,0,15,0,6,1,12,0,2,1,1,2,7,0,0,0,0,1,1
50616.0,149,52,PhD,56,0,128,0,16,1,4,0,2,4,0,4,7,1,0,0,0,1,1
62772.0,946,51,Master,74,0,581,49,157,8,108,43,1,5,6,11,2,1,0,0,1,0,1
30298.0,28,35,PhD,48,0,6,3,12,1,0,6,1,1,1,3,3,1,0,0,0,1,0
52413.0,450,36,Graduation,67,0,185,8,133,56,12,56,2,7,1,7,7,1,0,1,0,0,1
44155.0,46,63,PhD,24,0,22,1,9,0,14,0,1,1,1,2,4,0,0,0,0,1,1
76532.0,820,45,Graduation,38,0,355,30,177,138,30,90,4,9,5,7,5,0,0,1,0,0,1
42081.0,382,38,Graduation,86,0,175,10,110,6,27,54,2,6,3,4,6,0,0,1,0,0,1
67546.0,2126,32,PhD,90,0,864,134,768,38,172,150,1,4,10,5,3,0,0,0,0,1,0
31158.0,72,35,Graduation,62,0,25,6,16,0,5,20,2,2,0,3,8,0,0,1,0,0,1
61671.0,732,52,Graduation,23,0,641,7,56,0,28,0,8,10,4,6,8,1,0,1,0,0,1
69719.0,801,46,Graduation,99,0,273,86,208,14,43,177,1,2,3,5,1,1,0,1,0,0,0
49160.0,236,71,Graduation,29,0,122,21,43,10,15,25,2,3,1,6,6,1,0,1,0,0,1
24882.0,80,42,Basic,52,0,1,4,10,0,36,29,1,1,1,2,6,0,0,0,0,0,1
59292.0,507,70,PhD,71,0,378,14,68,14,14,19,2,3,5,8,3,0,0,0,0,1,1
45759.0,68,56,PhD,13,0,42,1,18,0,4,3,2,2,0,3,7,0,0,0,0,1,1
22148.0,49,37,Graduation,16,0,15,5,14,4,11,0,1,1,0,3,7,1,0,1,0,0,0
73395.0,397,33,Master,94,0,272,7,80,7,11,20,1,4,4,6,2,0,0,0,1,0,0
29819.0,39,49,Graduation,77,0,9,1,24,1,2,2,3,3,0,3,6,1,0,1,0,0,1
45688.0,306,52,Graduation,20,0,279,0,18,0,9,0,2,3,1,8,4,0,0,1,0,0,1
62820.0,976,66,Graduation,51,0,398,61,265,61,53,138,1,3,4,6,1,0,0,1,0,0,0
60491.0,1028,49,PhD,81,0,637,47,237,19,76,12,4,6,11,7,5,0,0,0,0,1,1
33235.0,70,34,Graduation,71,0,45,0,16,1,6,2,1,3,0,3,7,0,0,1,0,0,1
35701.0,46,61,Graduation,36,0,21,1,9,3,5,7,1,1,0,3,6,0,0,1,0,0,0
31535.0,51,40,Master,95,0,15,4,13,0,19,0,1,1,1,2,7,0,0,0,1,0,1
67384.0,1490,50,Graduation,32,0,957,40,175,53,107,158,2,7,8,5,5,1,0,1,0,0,1
80573.0,1564,49,Master,85,0,829,138,430,92,15,60,1,4,6,13,2,0,0,0,1,0,0
77870.0,1815,53,Graduation,93,0,1017,50,500,50,133,65,3,5,5,5,8,0,0,1,0,0,1
52278.0,1198,57,PhD,24,0,953,0,71,0,174,0,6,10,5,10,8,1,0,0,0,1,1
57107.0,416,52,Graduation,44,0,159,0,120,0,137,0,7,4,4,8,8,1,0,1,0,0,1
36038.0,47,39,PhD,82,0,23,0,15,2,7,0,2,3,0,3,6,1,0,0,0,1,1
20180.0,137,44,Graduation,27,0,18,42,24,20,18,15,1,2,1,4,7,1,0,1,0,0,0
34230.0,21,55,PhD,72,0,15,0,4,0,2,0,1,1,0,2,7,0,0,0,0,1,1
31878.0,70,43,2n Cycle,7,0,23,4,5,5,23,10,1,1,0,4,3,1,1,0,0,0,1
70932.0,909,48,2n Cycle,57,0,200,193,100,185,185,46,2,6,2,12,3,0,1,0,0,0,1
77598.0,1735,77,Master,53,0,1193,33,281,66,33,129,1,7,5,13,3,1,0,0,1,0,0
80982.0,1191,61,Graduation,48,1,505,137,401,22,22,104,3,11,5,11,5,1,0,1,0,0,1
22701.0,24,43,Master,2,0,2,4,9,4,5,0,1,1,0,3,5,0,0,0,1,0,1
55212.0,1182,51,PhD,65,0,1103,0,45,0,34,0,3,4,2,11,8,0,0,0,0,1,1
70617.0,1280,50,Graduation,45,0,353,61,753,46,27,40,1,3,3,7,2,0,0,1,0,0,0
64849.0,1336,63,Graduation,42,0,652,48,350,84,108,94,1,9,3,6,5,1,0,1,0,0,0
62694.0,749,55,Master,29,0,379,6,157,91,91,25,5,9,3,7,7,0,0,0,1,0,1
61917.0,91,46,PhD,83,0,46,4,36,2,1,2,1,2,0,4,5,0,0,0,0,1,1
67472.0,414,73,PhD,93,0,162,31,127,17,69,8,2,4,2,7,3,0,0,0,0,1,1
21059.0,44,38,Master,40,0,8,3,19,3,8,3,3,3,0,3,6,0,0,0,1,0,1
29543.0,63,52,Master,47,0,17,3,18,4,18,3,2,3,1,2,7,0,0,0,1,0,1
75903.0,901,69,Graduation,50,0,340,108,185,38,100,130,2,6,6,9,3,0,0,1,0,0,1
34984.0,38,45,2n Cycle,40,0,8,4,15,5,3,3,2,1,0,3,7,0,1,0,0,0,1
54998.0,455,64,PhD,3,0,154,22,202,30,8,39,5,4,2,9,4,1,0,0,0,1,1
54356.0,775,71,PhD,62,0,710,15,30,0,0,20,3,11,2,8,8,1,0,0,0,1,1
34242.0,15,61,Master,25,0,8,2,4,0,1,0,1,0,0,3,5,0,0,0,1,0,1
25410.0,38,47,Graduation,48,0,2,2,4,13,4,13,1,1,0,4,4,0,0,1,0,0,1
73356.0,1512,36,PhD,56,0,1050,14,322,14,112,0,1,5,11,5,2,0,0,0,0,1,0
28320.0,43,70,Graduation,68,0,19,1,14,2,4,3,1,1,0,3,8,0,0,1,0,0,1
23763.0,42,43,Graduation,64,0,22,0,6,2,6,6,1,1,0,3,7,1,0,1,0,0,1
72570.0,1089,36,Graduation,67,0,274,83,216,141,224,151,1,4,6,12,1,0,0,1,0,0,0
34529.0,162,44,Master,94,0,68,6,38,6,41,3,2,2,2,3,7,0,0,0,1,0,1
70792.0,1272,69,Graduation,82,0,344,45,654,11,114,104,2,3,4,10,3,1,0,1,0,0,0
63211.0,1173,38,Graduation,3,0,145,193,459,26,145,205,2,3,8,7,2,0,0,1,0,0,0
83891.0,816,46,Master,24,0,217,38,350,85,15,111,1,4,7,10,1,0,0,0,1,0,1
36065.0,74,52,Graduation,54,0,18,7,34,2,3,10,3,3,0,3,8,1,0,1,0,0,1
39898.0,134,66,Graduation,20,0,69,8,26,7,12,12,2,3,0,4,7,0,0,1,0,0,1
51141.0,157,80,PhD,96,0,144,0,7,0,6,0,1,3,1,4,5,1,0,0,0,1,0
56939.0,561,44,Graduation,19,0,256,34,103,29,49,90,2,3,3,10,3,0,0,1,0,0,1
80872.0,1336,69,Graduation,60,0,483,72,567,12,108,94,1,4,4,10,1,1,0,1,0,0,0
72335.0,2092,44,PhD,2,0,1285,105,653,21,0,28,1,10,4,8,8,0,0,0,0,1,0
61798.0,463,56,PhD,13,0,338,4,89,8,13,11,1,4,2,9,4,1,0,0,0,1,0
76842.0,1130,70,PhD,37,0,605,10,345,54,32,84,1,1,8,7,0,1,0,0,0,1,0
29478.0,20,44,Graduation,59,0,8,0,7,1,1,3,1,1,0,3,6,0,0,1,0,0,1
46998.0,377,64,Graduation,55,0,172,41,86,6,27,45,5,5,3,5,7,1,0,1,0,0,1
56551.0,138,70,PhD,48,0,67,4,32,2,16,17,3,2,1,4,4,1,0,0,0,1,1
70053.0,1012,55,Master,38,0,512,53,98,179,89,81,3,8,5,10,5,0,0,0,1,0,1
71670.0,1766,58,PhD,8,0,1462,16,128,0,160,0,1,5,3,6,6,1,0,0,0,1,0
44359.0,45,42,Graduation,19,0,20,0,14,3,1,7,3,2,0,4,3,0,0,1,0,0,1
40887.0,161,68,Graduation,32,0,50,4,44,10,43,10,3,3,1,3,9,1,0,1,0,0,1
48877.0,144,54,Graduation,27,0,102,1,15,0,24,2,1,3,0,4,7,1,0,1,0,0,1
74485.0,1734,73,Graduation,58,0,499,149,815,49,49,173,1,6,7,12,3,0,0,1,0,0,0
64474.0,823,48,Graduation,59,0,381,35,172,86,93,56,2,8,2,10,5,0,0,1,0,0,1
77226.0,1138,57,Graduation,29,0,631,43,239,76,21,128,2,6,8,12,3,0,0,1,0,0,1
72643.0,1429,71,Graduation,60,0,526,80,553,94,53,123,1,3,10,7,2,1,0,1,0,0,0
55686.0,982,54,Graduation,27,0,673,0,199,47,26,37,2,6,3,5,4,1,0,1,0,0,1
39062.0,44,37,Graduation,28,0,23,0,9,0,12,0,1,1,0,3,4,1,0,1,0,0,1
34600.0,318,49,Graduation,8,0,199,33,60,3,15,8,5,5,2,5,8,0,0,1,0,0,1
40794.0,434,45,Graduation,18,0,261,23,73,23,50,4,2,6,3,5,7,0,0,1,0,0,1
54690.0,198,49,2n Cycle,76,0,111,16,37,9,18,7,3,3,1,5,3,0,1,0,0,0,1
32632.0,576,57,2n Cycle,32,0,63,151,137,19,53,153,2,4,4,8,5,0,1,0,0,0,0
38236.0,88,52,PhD,2,0,58,0,18,0,10,2,4,3,0,4,7,1,0,0,0,1,1
36781.0,63,41,Graduation,16,0,29,1,17,3,13,0,1,2,1,2,8,0,0,1,0,0,1
31385.0,27,36,Master,56,0,3,2,12,1,9,0,1,1,0,2,8,1,0,0,1,0,1
24570.0,193,36,Graduation,97,0,28,34,62,14,44,11,3,4,0,4,9,0,0,1,0,0,1
25509.0,101,46,PhD,15,0,40,3,30,7,11,10,3,3,0,3,9,1,0,0,0,1,1
58646.0,140,58,Master,3,0,62,1,44,5,22,6,1,2,1,4,4,0,0,0,1,0,1
53201.0,415,45,Graduation,49,0,280,7,81,0,27,20,8,6,3,5,7,1,0,1,0,0,1
21994.0,22,63,Graduation,4,0,9,0,6,1,3,3,1,0,0,3,5,0,0,1,0,0,1
57113.0,263,42,Graduation,45,0,182,4,33,2,42,0,6,4,1,5,7,0,0,1,0,0,1
51373.0,393,29,Graduation,37,0,83,2,101,26,117,64,1,3,5,3,4,0,0,1,0,0,0
23477.0,147,34,Graduation,39,0,38,15,54,8,29,3,3,3,0,4,8,0,0,1,0,0,1
58116.0,443,64,Graduation,38,0,228,19,130,11,51,4,2,3,3,8,2,0,0,1,0,0,1
72968.0,1958,57,PhD,8,0,1092,37,592,37,55,145,1,5,5,8,3,1,0,0,0,1,0
39791.0,174,49,Master,89,0,85,15,27,13,21,13,2,3,1,4,7,0,0,0,1,0,1
79205.0,895,45,Graduation,73,0,504,23,117,28,44,179,1,6,5,4,4,0,0,1,0,0,0
56559.0,484,45,PhD,46,0,226,22,133,31,31,41,3,4,3,8,4,0,0,0,0,1,1
32644.0,413,47,PhD,38,0,239,3,141,7,23,0,4,7,1,6,8,0,0,0,0,1,1
67506.0,331,40,2n Cycle,73,0,90,38,67,36,67,33,1,4,1,6,3,1,1,0,0,0,1
24206.0,25,50,Graduation,66,0,7,2,8,2,3,3,1,1,0,3,6,1,0,1,0,0,1
28420.0,13,53,PhD,36,0,4,2,5,0,0,2,1,1,0,2,6,1,0,0,0,1,1
22979.0,115,50,Graduation,29,0,16,17,19,21,22,20,3,3,2,2,8,0,0,1,0,0,1
33279.0,16,54,Graduation,29,0,10,3,3,0,0,0,1,0,0,3,3,1,0,1,0,0,0
46423.0,92,48,Master,6,0,68,0,16,0,8,0,3,2,0,4,7,1,0,0,1,0,1
30368.0,52,43,Graduation,97,0,35,0,13,0,2,2,2,2,0,3,8,0,0,1,0,0,1
63684.0,1464,50,Graduation,61,0,575,80,428,93,80,208,3,8,4,8,5,0,0,1,0,0,1
41638.0,441,56,Graduation,68,0,315,0,31,0,91,4,4,5,5,3,8,1,0,1,0,0,1
68805.0,283,61,PhD,73,0,182,2,49,13,20,17,1,3,1,7,2,1,0,0,0,1,1
65814.0,747,54,PhD,90,0,561,14,113,14,35,10,3,8,2,10,5,0,0,0,0,1,1
71964.0,1870,62,Graduation,81,0,587,51,932,34,86,180,1,5,6,5,3,1,0,1,0,0,0
39146.0,165,34,Graduation,1,0,94,1,33,12,12,13,3,4,0,4,8,1,0,1,0,0,1
34445.0,839,39,Basic,92,0,228,122,122,129,30,208,6,11,2,8,9,0,0,0,0,0,0
68281.0,1655,62,Graduation,31,0,995,112,417,48,41,42,1,2,9,13,5,1,0,1,0,0,0
37284.0,23,45,2n Cycle,46,0,11,1,2,1,6,2,1,0,0,3,6,0,1,0,0,0,1
36790.0,66,37,Graduation,14,0,3,3,14,21,10,15,1,2,1,2,9,0,0,1,0,0,0
27943.0,37,53,Graduation,89,0,12,1,16,1,3,4,3,2,0,3,8,0,0,1,0,0,1
22263.0,21,69,Graduation,31,1,17,0,2,0,2,0,2,1,0,3,6,1,0,1,0,0,1
30261.0,22,48,Graduation,75,0,8,0,5,3,6,0,1,0,0,3,8,0,0,1,0,0,1
28587.0,78,42,Graduation,42,0,22,4,17,10,13,12,3,2,0,4,6,0,0,1,0,0,1
43815.0,79,38,Master,53,0,14,10,29,7,15,4,1,2,0,3,6,0,0,0,1,0,1
48195.0,265,64,Graduation,53,0,106,27,68,7,5,52,6,4,2,5,6,0,0,1,0,0,1
77027.0,1175,68,Master,23,0,820,57,242,0,11,45,2,8,3,6,4,0,0,0,1,0,1
71322.0,1305,55,PhD,57,0,753,43,226,10,204,69,2,8,5,13,4,0,0,0,0,1,1
32765.0,46,41,Master,49,0,13,3,17,3,3,7,2,2,0,4,5,0,0,0,1,0,1
29672.0,25,55,Graduation,6,0,9,1,3,4,8,0,1,0,0,3,6,0,0,1,0,0,1
23272.0,46,67,Graduation,29,0,19,3,6,2,12,4,1,1,0,3,4,1,0,1,0,0,0
49912.0,874,71,Master,5,0,520,8,223,49,42,32,4,10,5,7,8,0,0,0,1,0,1
68117.0,930,73,PhD,80,0,618,44,215,17,36,0,2,11,8,4,6,1,0,0,0,1,1
67225.0,868,65,Graduation,4,0,315,35,322,7,143,46,3,7,2,11,5,0,0,1,0,0,1
55914.0,1260,45,Graduation,32,0,384,60,364,101,232,119,4,11,6,8,7,0,0,1,0,0,1
40059.0,414,36,Graduation,82,0,110,29,92,10,145,28,1,6,2,3,8,0,0,1,0,0,1
60905.0,392,70,Graduation,27,0,208,17,76,17,38,36,2,3,3,7,2,0,0,1,0,0,1
75330.0,1109,43,Graduation,94,0,555,82,257,61,61,93,4,10,3,12,6,0,0,1,0,0,1
60689.0,639,69,Graduation,23,0,240,90,216,6,24,63,4,4,4,10,3,1,0,1,0,0,1
38680.0,79,36,Graduation,97,0,11,0,36,5,12,15,1,2,0,3,7,0,0,1,0,0,1
61416.0,1665,38,Graduation,25,0,848,154,323,61,78,201,1,10,3,10,6,0,0,1,0,0,0
49767.0,692,29,Graduation,92,0,202,47,197,42,149,55,1,5,4,8,4,1,0,1,0,0,0
83273.0,1392,50,Graduation,98,0,433,89,650,102,102,16,10,4,6,9,7,1,0,1,0,0,1
29009.0,44,39,Graduation,19,0,6,6,15,5,2,10,2,2,0,3,6,0,0,1,0,0,1
45057.0,50,41,Master,80,0,37,0,7,0,3,3,1,2,0,3,5,0,0,0,1,0,1
37150.0,467,49,Graduation,80,0,167,37,64,34,116,49,8,4,3,6,7,0,0,1,0,0,1
43020.0,223,50,Graduation,79,0,45,7,99,25,43,4,3,4,1,4,6,1,0,1,0,0,1
53154.0,158,61,Graduation,50,0,129,0,21,1,7,0,1,3,1,4,4,0,0,1,0,0,1
65308.0,1211,47,Graduation,60,0,713,0,264,80,34,120,1,7,8,12,4,0,0,1,0,0,0
76467.0,1575,50,Graduation,44,0,676,161,426,44,58,210,2,2,5,5,6,1,0,1,0,0,1
81044.0,1208,73,2n Cycle,0,0,450,26,535,98,26,73,1,5,6,10,1,0,1,0,0,0,0
32871.0,43,69,Graduation,28,0,22,2,12,2,5,0,1,1,0,3,4,0,0,1,0,0,1
55801.0,527,45,Graduation,35,0,367,4,51,4,95,6,6,7,2,6,7,1,0,1,0,0,1
76320.0,932,61,Graduation,49,0,526,35,214,53,35,69,2,6,3,4,2,1,0,1,0,0,1
36927.0,71,65,Master,46,0,51,0,16,0,4,0,2,3,0,3,8,1,0,0,1,0,1
48794.0,54,67,Graduation,97,0,25,0,11,0,15,3,1,1,0,3,4,0,0,1,0,0,1
23478.0,129,55,Graduation,51,0,28,6,27,17,39,12,1,3,0,3,8,1,0,1,0,0,0
71128.0,1615,47,Graduation,80,0,958,159,447,0,31,20,3,2,10,12,7,1,0,1,0,0,1
70179.0,1034,44,PhD,10,0,532,88,168,44,133,69,3,7,3,13,5,1,0,0,0,1,1
59462.0,1088,70,Graduation,29,0,724,17,143,8,196,0,2,9,2,12,7,0,0,1,0,0,1
66252.8,721,51,Master,52,0,375,42,48,66,96,94,7,4,10,4,3,0,0,0,1,0,1
38361.0,137,51,Graduation,74,0,39,0,56,8,14,20,3,3,1,3,7,0,0,1,0,0,1
32292.0,47,39,PhD,82,0,23,0,15,2,7,0,2,3,0,3,6,1,0,0,0,1,1
70038.0,1244,38,PhD,54,0,587,54,348,54,130,71,1,4,4,8,2,0,0,0,0,1,0
42554.0,41,42,Graduation,93,0,29,1,11,0,0,0,2,2,0,3,4,0,0,1,0,0,1
67445.0,1174,46,Graduation,63,0,757,80,217,80,11,29,5,9,6,12,6,0,0,1,0,0,1
67046.0,993,69,Graduation,92,0,544,35,133,151,107,23,2,4,5,4,2,1,0,1,0,0,1
42192.0,100,72,Graduation,40,0,40,15,15,6,7,17,1,2,1,3,4,0,0,1,0,0,0
77610.0,1680,68,PhD,70,0,1245,33,332,33,16,21,2,4,7,4,7,0,0,0,0,1,1
31761.0,98,36,Graduation,96,0,19,1,20,14,28,16,2,3,0,4,5,0,0,1,0,0,1
34350.0,48,41,Graduation,81,0,16,3,15,1,11,2,1,1,0,3,7,0,0,1,0,0,1
54591.0,519,71,Graduation,63,0,376,4,94,9,24,12,3,6,2,8,5,0,0,1,0,0,1
71866.0,715,64,Graduation,85,0,184,178,178,39,33,103,1,6,3,10,3,0,0,1,0,0,1
25293.0,37,51,Graduation,51,0,15,0,11,2,9,0,1,1,1,2,8,0,0,1,0,0,1
